case_id,number_of_vehicles,striker_damage_area,victim_damage_area,striker_rotation,victim_rotation,striker_degrees,vicitm_degrees,striker_facing,victim_facing,striker_destination_lane,victim_destination_lane
2005009501601,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005009501642,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005009501644,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005009501663,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005009501684,2,Back,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005009501744,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005009501764,4,Left Side,Front,default,clockwise,default,30,initialdirection,initialdirection,default,default
2005009501765,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268001,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005011268002,2,Right Side,Left Side,clockwise,clockwise,default,default,north,northwest,default,default
2005011268022,3,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005011268042,2,Front,Back,default,default,default,default,initialdirection,east,default,default
2005011268043,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268062,3,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268063,2,Left Side,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2005011268082,3,Front,Front,default,default,default,default,northeast,initialdirection,default,default
2005011268102,2,Right Side,Right Side,clockwise,clockwise,default,default,southeast,southeast,default,default
2005011268122,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268123,1,Front,Not a motor vehicle,default,default,default,default,north,initialdirection,default,default
2005011268143,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005011268183,3,Front,Front,clockwise,clockwise,default,default,initialdirection,northwest,default,default
2005011268203,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005011268204,2,Front,Back,default,default,default,default,east,initialdirection,default,default
2005011268243,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005011268263,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268283,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005011268323,2,Right Side,Front,clockwise,default,default,default,north,northwest,default,default
2005011268343,2,Front,Right Side,default,default,default,default,south,northeast,default,default
2005011268363,2,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2005011268383,1,Front,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2005011268384,2,Front,Left Side,default,clockwise,default,default,southeast,west,default,default
2005011268423,1,Front,Not a motor vehicle,default,default,default,default,southeast,initialdirection,default,default
2005011268464,3,Front,Not a motor vehicle,default,default,default,default,east,initialdirection,default,default
2005011268483,2,Front,Front,default,default,default,default,north,southwest,default,default
2005011268523,1,Front,Not a motor vehicle,default,default,default,default,southwest,initialdirection,default,default
2005011268543,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005011268563,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005011268583,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005011268604,1,Front,Not a motor vehicle,default,default,default,default,northwest,initialdirection,default,default
2005011268605,2,Left Side,Front,default,default,default,default,southwest,southwest,default,default
2005011268623,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005011268624,2,Right Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005011268643,2,Left Side,Right Side,clockwise,default,default,default,northeast,initialdirection,default,default
2005011268664,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268665,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005011268683,2,Right Side,Front,clockwise,clockwise,default,default,southwest,northwest,default,default
2005011268684,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005011268703,1,Front,Not a motor vehicle,clockwise,default,default,default,west,initialdirection,default,default
2005011268723,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005011268743,2,Right Side,Front,default,default,default,default,east,east,default,default
2005011268763,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005011268803,3,Front,Back,default,default,default,default,north,initialdirection,default,default
2005011268823,1,Back,Not a motor vehicle,clockwise,default,default,default,east,initialdirection,default,default
2005011268824,2,Left Side,Front,default,default,default,default,west,east,default,default
2005011268843,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005011268844,1,Front,Not a motor vehicle,default,default,default,default,north,initialdirection,default,default
2005011268863,2,Left Side,Front,default,default,default,default,southeast,southwest,default,default
2005011268864,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005011268883,1,Left Side,Not a motor vehicle,default,default,default,default,north,initialdirection,default,default
2005011268903,2,Front,Bk of unit with cargo area-rear of trailer or straight truck,default,default,default,default,initialdirection,initialdirection,default,default
2005011268923,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
